Campaign_ID,Target_Audience,Campaign_Goal,Duration,Channel_Used,Conversion_Rate,Spend,ROI,Location,Language,Clicks,Impressions,Customer_Segment,Date,Company
987064,Women 25-34,Brand Awareness,30 Days,Instagram,"0,03","4482,34","4,45",New York,English,11361,35171,Fashion,2022-03-08 00:00:00,Mode Maven
349703,Men 18-24,Increase Sales,15 Days,Twitter,"0,11",500,"1,58",New York,Spanish,2047,7584,Fashion,2022-11-09 00:00:00,Attire Artistry
816041,Men 35-44,Brand Awareness,60 Days,Twitter,"0,09",15000,"4,9",Los Angeles,Spanish,38445,115394,Fashion,2022-02-21 00:00:00,Mode Maven
345360,Men 35-44,Increase Sales,15 Days,Twitter,"0,12","2249,92","1,22",Austin,English,5506,17830,Fashion,2022-07-25 00:00:00,Vogue Visions
380245,Women 35-44,Product Launch,45 Days,Pinterest,"0,03","9991,3","1,215481393",Austin,Spanish,15462,51328,Fashion,2022-10-17 00:00:00,Silk & Style
608093,Women 25-34,Product Launch,30 Days,Pinterest,"0,1","7716,12","0,075073851",Los Angeles,English,11826,39489,Food,2022-11-18 00:00:00,Nosh Nirvana
827348,Men 18-24,Product Launch,30 Days,Facebook,"0,1","7404,31","5,02",Miami,Spanish,19279,58624,Food,2022-09-16 00:00:00,Gastronomy Guild
886638,Women 35-44,Brand Awareness,60 Days,Instagram,"0,13","12761,83","3,06",Austin,English,33773,101555,Fashion,2022-12-02 00:00:00,Runway Rebels
949036,Women 25-34,Product Launch,45 Days,Facebook,"0,13","9758,57","4,01",New York,Spanish,25702,77650,Food,2022-10-24 00:00:00,Palate Paradise
737101,Men 25-34,Market Expansion,30 Days,Twitter,"0,03","7620,73","6,04",Austin,French,19871,60379,Food,2022-08-26 00:00:00,Feast Flavors
418094,Women 35-44,Increase Sales,60 Days,Facebook,"0,03","13760,47","6,36",Las Vegas,Spanish,36163,108635,Food,2022-11-28 00:00:00,Palate Paradise
938334,Women 35-44,Increase Sales,15 Days,Facebook,"0,02","3807,35","4,79",Miami,Spanish,9516,29707,Food,2022-03-17 00:00:00,Nosh Nirvana
474692,Women 35-44,Product Launch,45 Days,Pinterest,"0,08","10547,3","1,24050601",Miami,English,16349,54217,Fashion,2022-04-26 00:00:00,Runway Rebels
762554,Men 18-24,Product Launch,15 Days,Facebook,"0,02","1121,4","5,17",Miami,Spanish,3083,10652,Fashion,2022-04-28 00:00:00,Style Sphere
113440,Women 25-34,Brand Awareness,60 Days,Facebook,"0,11","13107,13","0,64",Austin,English,34642,104130,Food,2022-04-19 00:00:00,Epicurean Edge
454415,Men 18-24,Increase Sales,45 Days,Pinterest,"0,09","11163,24","0,602378279",New York,French,17339,57439,Food,2022-06-02 00:00:00,Bistro Bliss
125300,Men 35-44,Increase Sales,30 Days,Twitter,"0,04","5386,42",3,Las Vegas,French,13825,42470,Fashion,2022-08-10 00:00:00,Trend Tailors
630640,Men 18-24,Product Launch,45 Days,Facebook,"0,05","9271,24","1,11",Miami,English,24356,73662,Fashion,2022-05-10 00:00:00,Silk & Style
613562,Men 25-34,Increase Sales,15 Days,Twitter,"0,02","1190,67","2,04",Los Angeles,Spanish,3208,11023,Food,2022-08-07 00:00:00,Culinary Quest
890811,Men 25-34,Market Expansion,45 Days,Pinterest,"0,11","10946,57","0,722138945",New York,Spanish,16989,56300,Food,2022-07-24 00:00:00,Palate Paradise
889334,Men 35-44,Increase Sales,45 Days,Instagram,"0,12","10613,65","0,67",Austin,English,28024,84528,Fashion,2022-02-03 00:00:00,Runway Rebels
638799,Women 18-24,Brand Awareness,60 Days,Pinterest,"0,04","12450,17","0,409331234",New York,French,19357,64009,Food,2022-05-14 00:00:00,Culinary Quest
808321,Men 35-44,Increase Sales,60 Days,Instagram,"0,1","12283,54","4,03",Austin,Spanish,32516,97832,Fashion,2022-09-23 00:00:00,Fiber Fashion
630330,Men 18-24,Increase Sales,30 Days,Twitter,"0,12","6151,08","7,34",New York,Spanish,15908,48639,Food,2022-08-15 00:00:00,Epicurean Edge
313396,Men 18-24,Increase Sales,60 Days,Pinterest,"0,04","13060,8","0,807937632",Las Vegas,French,20279,67015,Food,2022-07-09 00:00:00,Bistro Bliss
535537,Men 35-44,Product Launch,60 Days,Instagram,"0,08","13435,8","4,31",Las Vegas,French,35431,106467,Fashion,2022-12-19 00:00:00,Attire Artistry
891777,Men 18-24,Market Expansion,45 Days,Pinterest,"0,09","8892,51","0,945573025",New York,English,13704,45603,Food,2022-11-01 00:00:00,Nosh Nirvana
628657,Women 25-34,Brand Awareness,45 Days,Instagram,"0,15","8890,13","0,12",New York,French,23326,70613,Food,2022-11-18 00:00:00,Culinary Quest
262771,Men 25-34,Increase Sales,30 Days,Facebook,"0,11","5090,16","1,68",Las Vegas,Spanish,13021,40087,Fashion,2022-04-13 00:00:00,Chic Couture
991019,Men 35-44,Brand Awareness,60 Days,Twitter,"0,14","14404,86","0,66",Miami,English,37462,112485,Fashion,2022-03-10 00:00:00,Vogue Visions
176901,Women 25-34,Product Launch,45 Days,Pinterest,"0,14","9049,73","0,173384846",New York,French,13951,46411,Fashion,2022-07-29 00:00:00,Vogue Visions
249529,Women 18-24,Brand Awareness,15 Days,Instagram,"0,13","4082,26","6,04",Austin,Spanish,10265,31926,Fashion,2022-12-28 00:00:00,Vogue Visions
238155,Women 35-44,Increase Sales,60 Days,Pinterest,"0,05","12696,95","0,141210338",Las Vegas,English,19733,65234,Food,2022-07-06 00:00:00,Nosh Nirvana
544858,Men 18-24,Product Launch,45 Days,Facebook,"0,08","10442,51","2,07",Los Angeles,English,27554,83135,Food,2022-04-16 00:00:00,Feast Flavors
130048,Women 18-24,Product Launch,30 Days,Instagram,"0,07","4468,37","7,08",Los Angeles,French,11322,35056,Food,2022-04-28 00:00:00,Culinary Quest
695086,Women 18-24,Increase Sales,30 Days,Instagram,"0,09","6487,97","4,89",New York,English,16812,51318,Fashion,2022-11-10 00:00:00,Attire Artistry
800265,Men 18-24,Market Expansion,30 Days,Pinterest,"0,13","5926,23","1,106445562",New York,Spanish,8984,30238,Food,2022-02-19 00:00:00,Bistro Bliss
624703,Men 25-34,Increase Sales,30 Days,Twitter,"0,02","5199,58","7,58",Miami,French,13322,40980,Food,2022-12-22 00:00:00,Dine Divine
923942,Women 25-34,Brand Awareness,15 Days,Facebook,"0,09","3566,34","7,55",Las Vegas,English,8865,27779,Food,2022-03-16 00:00:00,Bistro Bliss
349429,Men 25-34,Increase Sales,15 Days,Twitter,"0,06","3339,88","4,88",Austin,Spanish,8265,26002,Food,2022-11-23 00:00:00,Dine Divine
528646,Men 25-34,Product Launch,30 Days,Twitter,"0,13","4329,97","0,55",Las Vegas,French,10942,33932,Fashion,2022-09-12 00:00:00,Style Sphere
565614,Men 18-24,Brand Awareness,60 Days,Pinterest,"0,05","14702,02","1,177944468",Los Angeles,English,22300,73595,Food,2022-11-19 00:00:00,Savor Street
298737,Women 25-34,Product Launch,30 Days,Facebook,"0,01","7587,14","7,7",New York,French,19783,60117,Fashion,2022-08-10 00:00:00,Silk & Style
186321,Men 25-34,Brand Awareness,15 Days,Twitter,"0,09","1314,1","2,56",Los Angeles,Spanish,3438,11704,Food,2022-06-11 00:00:00,Bistro Bliss
424903,Women 18-24,Increase Sales,15 Days,Instagram,"0,01",500,"1,67",Austin,English,1144,4908,Food,2022-07-11 00:00:00,Gourmet Grove
832680,Women 18-24,Increase Sales,15 Days,Twitter,"0,09","3680,18","5,38",Los Angeles,French,9172,28688,Food,2022-11-11 00:00:00,Epicurean Edge
234878,Men 35-44,Product Launch,60 Days,Twitter,"0,1","12971,69","3,65",Austin,Spanish,34303,103128,Fashion,2022-03-21 00:00:00,Fiber Fashion
558694,Men 18-24,Increase Sales,45 Days,Facebook,"0,05","8822,33","7,77",Las Vegas,French,23150,70092,Fashion,2022-02-19 00:00:00,Vogue Visions
150065,Women 18-24,Product Launch,15 Days,Instagram,"0,13","3990,38","4,57",Miami,French,10014,31182,Food,2022-03-15 00:00:00,Gourmet Grove
793009,Men 18-24,Brand Awareness,60 Days,Twitter,"0,04",15000,"2,61",Los Angeles,French,38769,116356,Fashion,2022-03-01 00:00:00,Style Sphere
423118,Men 18-24,Brand Awareness,15 Days,Twitter,"0,07","1561,78",3,Austin,English,3940,13189,Fashion,2022-11-04 00:00:00,Style Sphere
491441,Women 35-44,Market Expansion,45 Days,Pinterest,"0,04","9392,93","0,693539383",Miami,English,14497,48186,Food,2022-11-28 00:00:00,Epicurean Edge
456229,Men 25-34,Brand Awareness,45 Days,Twitter,"0,14","10950,61","6,36",New York,Spanish,28936,87228,Fashion,2022-05-21 00:00:00,Style Sphere
360836,Women 18-24,Product Launch,60 Days,Instagram,"0,13","12719,06","5,59",Los Angeles,English,33656,101210,Food,2022-05-28 00:00:00,Dine Divine
359031,Men 18-24,Market Expansion,45 Days,Twitter,"0,11","11043,51","7,76",Miami,English,29192,87987,Food,2022-09-23 00:00:00,Epicurean Edge
858021,Women 25-34,Market Expansion,30 Days,Instagram,"0,1","4143,39","3,76",Austin,Spanish,10433,32422,Food,2022-05-02 00:00:00,Culinary Quest
364210,Women 35-44,Brand Awareness,45 Days,Facebook,"0,09","9392,79","3,07",Las Vegas,English,24683,74633,Fashion,2022-10-31 00:00:00,Glam Garments
962416,Men 25-34,Brand Awareness,60 Days,Instagram,"0,11","14161,36","3,45",Los Angeles,French,37002,111120,Food,2022-07-29 00:00:00,Epicurean Edge
471614,Men 25-34,Market Expansion,45 Days,Facebook,"0,07","9815,95","7,7",New York,French,25863,78127,Food,2022-05-10 00:00:00,Savor Street
937329,Men 25-34,Brand Awareness,60 Days,Twitter,"0,06","13221,15","3,37",New York,Spanish,34923,104963,Fashion,2022-04-27 00:00:00,Glam Garments
605972,Women 25-34,Increase Sales,60 Days,Instagram,"0,15",15000,"2,97",Austin,Spanish,38756,116317,Fashion,2022-08-01 00:00:00,Vogue Visions
215631,Women 35-44,Increase Sales,45 Days,Instagram,"0,07","9876,22","0,85",Las Vegas,English,26024,78603,Food,2022-05-02 00:00:00,Culinary Quest
389178,Women 18-24,Product Launch,15 Days,Twitter,"0,11","3849,5","5,76",New York,Spanish,9629,30041,Fashion,2022-10-20 00:00:00,Trend Tailors
346462,Men 18-24,Product Launch,60 Days,Twitter,"0,01","11470,19","2,83",Miami,English,30361,91451,Fashion,2022-12-23 00:00:00,Silk & Style
563753,Women 25-34,Brand Awareness,45 Days,Twitter,"0,04","10457,12","6,2",New York,Spanish,27597,83262,Fashion,2022-11-30 00:00:00,Silk & Style
155230,Women 35-44,Product Launch,30 Days,Pinterest,"0,08","6815,73","0,648852567",Las Vegas,English,10392,34821,Food,2022-06-13 00:00:00,Nosh Nirvana
453463,Men 18-24,Product Launch,45 Days,Facebook,"0,1","10082,5","1,47",Las Vegas,Spanish,26578,80245,Food,2022-06-29 00:00:00,Feast Flavors
707110,Men 25-34,Increase Sales,45 Days,Pinterest,"0,12","7867,54","0,443293214",Las Vegas,French,12068,40277,Food,2022-01-27 00:00:00,Dine Divine
943802,Women 25-34,Increase Sales,15 Days,Facebook,"0,02","1047,1","3,33",Miami,French,2949,10256,Fashion,2022-12-27 00:00:00,Chic Couture
127070,Women 18-24,Market Expansion,15 Days,Twitter,"0,11","2663,37","7,66",Las Vegas,French,6514,20815,Fashion,2022-12-13 00:00:00,Vogue Visions
760254,Men 18-24,Market Expansion,45 Days,Twitter,"0,14","10953,2","3,34",Austin,English,28943,87249,Food,2022-10-16 00:00:00,Feast Flavors
881267,Men 35-44,Product Launch,30 Days,Pinterest,"0,05","4809,17","0,421843542",Las Vegas,Spanish,7194,24405,Fashion,2022-05-22 00:00:00,Vogue Visions
309740,Women 35-44,Market Expansion,60 Days,Facebook,"0,09","13359,17","3,48",Las Vegas,Spanish,35250,105931,Fashion,2022-08-06 00:00:00,Glam Garments
594582,Women 25-34,Brand Awareness,45 Days,Twitter,"0,08","11325,48","0,44",Miami,French,29966,90279,Fashion,2022-03-04 00:00:00,Vogue Visions
439505,Women 35-44,Product Launch,30 Days,Facebook,"0,09","4389,14","3,72",Miami,English,11104,34412,Fashion,2022-05-02 00:00:00,Vogue Visions
798542,Men 18-24,Product Launch,60 Days,Instagram,"0,09","14627,9","4,34",Miami,Spanish,37855,113648,Fashion,2022-09-02 00:00:00,Glam Garments
371683,Women 18-24,Market Expansion,45 Days,Twitter,"0,13","8624,52","7,29",Miami,French,22626,68538,Food,2022-11-03 00:00:00,Gourmet Grove
217598,Women 35-44,Increase Sales,60 Days,Pinterest,"0,08","14204,34","0,825812358",Austin,French,21785,71917,Fashion,2022-07-23 00:00:00,Chic Couture
469150,Men 18-24,Product Launch,15 Days,Pinterest,"0,09","1814,07","0,327107493",New York,English,2624,9527,Food,2022-01-04 00:00:00,Bistro Bliss
696949,Women 35-44,Brand Awareness,45 Days,Pinterest,"0,03","8111,3","0,441505741",Las Vegas,French,12462,41560,Food,2022-05-23 00:00:00,Feast Flavors
537460,Men 18-24,Market Expansion,60 Days,Instagram,"0,14","14249,03","2,68",Austin,Spanish,37176,111637,Fashion,2022-12-28 00:00:00,Fiber Fashion
150111,Women 35-44,Market Expansion,60 Days,Instagram,"0,1","11685,12","0,62",Miami,French,30936,93154,Food,2022-01-29 00:00:00,Bistro Bliss
241298,Men 18-24,Brand Awareness,45 Days,Twitter,"0,13","8128,64","1,26",Las Vegas,French,21271,64526,Food,2022-11-19 00:00:00,Gourmet Grove
547167,Men 18-24,Market Expansion,45 Days,Twitter,"0,15","11252,36","1,76",Austin,French,29766,89687,Fashion,2022-12-21 00:00:00,Glam Garments
454405,Men 35-44,Market Expansion,30 Days,Facebook,"0,06","5782,44","5,29",New York,French,14900,45654,Food,2022-11-13 00:00:00,Dine Divine
652443,Women 25-34,Product Launch,30 Days,Facebook,"0,14","6250,36","2,74",Los Angeles,French,16170,49416,Fashion,2022-11-15 00:00:00,Fiber Fashion
284286,Men 25-34,Market Expansion,30 Days,Facebook,"0,03","6856,54","6,17",Miami,Spanish,17807,54266,Fashion,2022-09-07 00:00:00,Silk & Style
679756,Men 35-44,Product Launch,15 Days,Facebook,"0,01","1485,18","6,05",New York,French,3777,12707,Fashion,2022-08-10 00:00:00,Vogue Visions
767026,Men 18-24,Product Launch,30 Days,Facebook,"0,11","5013,18","3,09",Miami,English,12807,39456,Food,2022-09-25 00:00:00,Culinary Quest
359480,Women 35-44,Increase Sales,30 Days,Twitter,"0,07","7070,76","3,41",Los Angeles,Spanish,18389,55989,Food,2022-05-03 00:00:00,Culinary Quest
444568,Men 35-44,Market Expansion,15 Days,Facebook,"0,14","3530,64","5,55",Austin,English,8766,27485,Food,2022-05-06 00:00:00,Gastronomy Guild
482686,Women 25-34,Product Launch,15 Days,Pinterest,"0,12","3298,53","0,802575214",Miami,Spanish,4789,16575,Fashion,2022-04-29 00:00:00,Silk & Style
658884,Men 18-24,Product Launch,60 Days,Instagram,"0,07","12091,89","1,04",Las Vegas,English,32008,96328,Food,2022-06-06 00:00:00,Gourmet Grove
284774,Women 35-44,Brand Awareness,15 Days,Instagram,"0,13","2787,17","7,11",New York,English,6822,21727,Fashion,2022-09-20 00:00:00,Mode Maven
544348,Men 25-34,Increase Sales,45 Days,Facebook,"0,03","10091,07","7,23",Austin,English,26601,80314,Fashion,2022-12-21 00:00:00,Fiber Fashion
789827,Men 35-44,Increase Sales,15 Days,Instagram,"0,14","3495,06","4,75",Austin,English,8674,27212,Food,2022-11-29 00:00:00,Gastronomy Guild
293779,Women 35-44,Product Launch,45 Days,Facebook,"0,14","8295,41","2,16",New York,Spanish,21726,65874,Food,2022-07-21 00:00:00,Dine Divine
154780,Women 35-44,Product Launch,45 Days,Twitter,"0,13","8576,95","3,84",Los Angeles,Spanish,22498,68158,Food,2022-01-07 00:00:00,Nosh Nirvana
438322,Women 35-44,Increase Sales,60 Days,Pinterest,"0,02","13603,71","0,112610776",Miami,English,21039,69488,Fashion,2022-03-09 00:00:00,Fiber Fashion
373994,Men 35-44,Market Expansion,15 Days,Pinterest,"0,07","1405,29","0,218071662",New York,English,2124,7897,Fashion,2022-03-12 00:00:00,Chic Couture
140049,Men 35-44,Market Expansion,60 Days,Facebook,"0,14","11977,33","7,37",New York,Spanish,31711,95447,Food,2022-09-25 00:00:00,Feast Flavors
466815,Women 18-24,Brand Awareness,15 Days,Facebook,"0,07","3624,44","7,99",Miami,French,9022,28244,Fashion,2022-07-08 00:00:00,Glam Garments
256490,Women 18-24,Market Expansion,60 Days,Facebook,"0,02",15000,"0,69",Los Angeles,English,39823,119477,Fashion,2022-10-16 00:00:00,Vogue Visions
818651,Women 25-34,Increase Sales,60 Days,Instagram,"0,09",12143,"5,75",Miami,French,32144,96732,Fashion,2022-02-15 00:00:00,Mode Maven
604158,Women 18-24,Product Launch,45 Days,Pinterest,"0,14","9384,09","0,916973463",Miami,Spanish,14481,48135,Fashion,2022-01-01 00:00:00,Style Sphere
245079,Men 25-34,Market Expansion,60 Days,Facebook,"0,06","12074,04","6,93",Austin,English,31961,96190,Food,2022-07-13 00:00:00,Nosh Nirvana
711709,Women 25-34,Market Expansion,60 Days,Facebook,"0,12","11599,3","0,35",Los Angeles,Spanish,30714,92497,Fashion,2022-09-25 00:00:00,Style Sphere
447139,Men 35-44,Increase Sales,15 Days,Twitter,"0,01","3870,32","3,39",Miami,English,9684,30205,Food,2022-01-07 00:00:00,Dine Divine
493609,Women 18-24,Market Expansion,30 Days,Twitter,"0,14","4434,89","5,35",New York,French,11232,34788,Fashion,2022-06-09 00:00:00,Mode Maven
162596,Men 18-24,Market Expansion,45 Days,Instagram,"0,11","10617,66","5,95",New York,Spanish,28036,84563,Fashion,2022-11-12 00:00:00,Trend Tailors
132034,Women 25-34,Increase Sales,15 Days,Twitter,"0,14","1066,94","7,97",Miami,English,2985,10360,Fashion,2022-08-03 00:00:00,Vogue Visions
923661,Men 35-44,Brand Awareness,60 Days,Instagram,"0,01",15000,"7,23",New York,French,39155,117497,Fashion,2022-01-10 00:00:00,Chic Couture
654343,Men 18-24,Product Launch,45 Days,Instagram,"0,13","8672,26","0,13",Los Angeles,English,22750,68906,Food,2022-01-06 00:00:00,Gastronomy Guild
934987,Men 25-34,Brand Awareness,45 Days,Pinterest,"0,15","8220,96","1,338817005",Austin,Spanish,12639,42137,Food,2022-09-13 00:00:00,Feast Flavors
989037,Men 18-24,Product Launch,15 Days,Facebook,"0,11","1869,01","6,6",Las Vegas,English,4592,15122,Fashion,2022-04-20 00:00:00,Style Sphere
364589,Men 35-44,Market Expansion,30 Days,Pinterest,"0,04","6960,09","0,314595184",Austin,Spanish,10623,35573,Fashion,2022-01-06 00:00:00,Style Sphere
333902,Women 18-24,Product Launch,30 Days,Twitter,"0,14","7711,66","0,83",Los Angeles,French,20123,61124,Fashion,2022-01-02 00:00:00,Mode Maven
442168,Women 25-34,Increase Sales,30 Days,Instagram,"0,01","7388,3","6,94",Miami,English,19237,58500,Fashion,2022-03-13 00:00:00,Attire Artistry
853575,Women 18-24,Brand Awareness,15 Days,Pinterest,"0,08","1970,88","0,738226199",Las Vegas,English,2839,10226,Fashion,2022-01-24 00:00:00,Attire Artistry
888885,Women 18-24,Increase Sales,15 Days,Facebook,"0,13","3941,78","4,12",New York,Spanish,9882,30792,Food,2022-07-18 00:00:00,Culinary Quest
155540,Women 35-44,Product Launch,15 Days,Pinterest,"0,1",500,"0,738226199",Las Vegas,English,655,3115,Fashion,2022-02-18 00:00:00,Trend Tailors
442594,Men 25-34,Product Launch,45 Days,Pinterest,"0,1","9790,1","0,663152348",New York,Spanish,15146,50300,Food,2022-05-21 00:00:00,Dine Divine
464314,Men 25-34,Increase Sales,30 Days,Instagram,"0,13","6354,74","3,72",Miami,French,16456,50262,Fashion,2022-04-21 00:00:00,Style Sphere
495907,Men 18-24,Product Launch,15 Days,Instagram,"0,11","3153,51","6,68",New York,French,7775,24549,Fashion,2022-02-19 00:00:00,Mode Maven
904128,Women 25-34,Product Launch,45 Days,Facebook,"0,14","11367,64","6,71",Los Angeles,French,30077,90610,Fashion,2022-01-13 00:00:00,Vogue Visions
431757,Men 18-24,Brand Awareness,15 Days,Instagram,"0,15","4028,59","7,52",Austin,French,10115,31480,Food,2022-04-09 00:00:00,Bistro Bliss
566868,Men 35-44,Brand Awareness,15 Days,Instagram,"0,14",500,"0,07",Los Angeles,Spanish,616,3345,Food,2022-11-13 00:00:00,Feast Flavors
442125,Women 25-34,Brand Awareness,45 Days,Twitter,"0,02","9925,02","1,15",Miami,Spanish,26145,78963,Fashion,2022-02-25 00:00:00,Chic Couture
458640,Men 18-24,Brand Awareness,15 Days,Twitter,"0,14","1773,09","5,47",Los Angeles,French,4378,14487,Food,2022-08-06 00:00:00,Epicurean Edge
919225,Men 25-34,Increase Sales,30 Days,Instagram,"0,08","6843,43","2,08",New York,Spanish,17772,54160,Food,2022-11-29 00:00:00,Gourmet Grove
484881,Men 18-24,Market Expansion,60 Days,Facebook,"0,06","12993,67","4,01",Austin,French,34363,103304,Fashion,2022-11-04 00:00:00,Silk & Style
501531,Men 25-34,Product Launch,30 Days,Pinterest,"0,03","5287,31","0,94914797",Los Angeles,Spanish,7963,26910,Food,2022-11-26 00:00:00,Gastronomy Guild
483100,Women 25-34,Brand Awareness,60 Days,Facebook,"0,08","14035,39","6,85",Los Angeles,English,36742,110351,Food,2022-10-31 00:00:00,Dine Divine
328562,Women 18-24,Increase Sales,15 Days,Pinterest,"0,14","2090,18","1,236931065",Austin,English,3003,10761,Fashion,2022-03-04 00:00:00,Mode Maven
327460,Women 35-44,Product Launch,15 Days,Facebook,"0,11","1822,3","4,94",Austin,French,4486,14809,Fashion,2022-05-04 00:00:00,Glam Garments
193758,Men 18-24,Increase Sales,45 Days,Facebook,"0,09","9957,76","1,22",Las Vegas,Spanish,26234,79226,Food,2022-03-04 00:00:00,Savor Street
130145,Men 35-44,Brand Awareness,30 Days,Facebook,"0,12","4671,63","2,44",Austin,English,11880,36709,Food,2022-11-03 00:00:00,Feast Flavors
